route_id,route_label,analysis_family,modality,dataset,task_type,tool_family,kg_anchor,needs_preprocessing,uses_spatial_map,uses_glm,uses_connectivity,uses_prediction,uses_diffusion,uses_eeg_meg,uses_clinical,uses_evidence,uses_review,uses_memory,ood_novelty,constraint_load,evidence_strength,review_load,memory_reuse,benchmark_score,runtime_cost,kg_spatial_prior,kg_task_prior,kg_tool_prior,kg_evidence_prior,kg_graph_prior,runtime_prior,memory_prior,embedding_x,embedding_y
route_evidence_synthesis_06,NiMARE + literature + meta-analysis + literature search,Evidence synthesis,literature,NiMARE,meta-analysis,literature search,LimbicA,0.0,0.6185055400288701,0.2176374424131619,0.04492092030693437,0.08012072439677796,0.0,0.12363041916841959,0.21199340504458014,1.0,0.5788918986939934,0.4893868421913938,0.022027580043274972,0.3628273749877484,1.0,0.7440413239637426,0.46717290802959643,0.7769695593684582,0.2981560640265314,0.6185055400288701,0.1760731520466449,0.3349156776787727,0.9206785895000231,0.04492092030693437,0.26480506639995555,0.45263478600393664,-3.888078451156616,4.905245304107666
route_evidence_synthesis_07,NiMARE + behavior + claim grounding + rag,Evidence synthesis,behavior,NiMARE,claim grounding,rag,VisPeri,0.08865430929500037,0.4831422070315944,0.3552065701559106,0.1365165516079664,0.02233642374364953,0.0,0.0,0.1615074909541081,1.0,0.6278302364578846,0.37645146326505063,0.06574922724114698,0.5516673151316295,0.9785061314743023,0.6620108640438638,0.6377893944321158,0.7300229600010492,0.3528782538905887,0.4831422070315944,0.28736939628383795,0.358009236182856,0.9206785895000231,0.1365165516079664,0.3134061678661099,0.6179417965009054,-4.575512409210205,5.304290771484375
route_evidence_synthesis_08,NeuroSynth + behavior + claim grounding + metadata,Evidence synthesis,behavior,NeuroSynth,claim grounding,metadata,ContA,0.018769995841398445,0.5857243294738658,0.27315574846178353,0.13586470727741323,0.06448990136729804,0.01432655283431455,0.0,0.10994092869346236,0.9661430713648728,0.587980300494994,0.4075792480848127,0.08215399161507526,0.3691655401099846,0.9278168225877798,0.6934793908108765,0.5575250839722312,0.6573601119355237,0.38238852946971214,0.5857243294738658,0.22098859965475345,0.339805073361078,0.8895072401994313,0.13586470727741323,0.3396154972310005,0.5401752600337227,-4.666139602661133,5.5971879959106445
route_evidence_synthesis_09,NiMARE + behavior + meta-analysis + rag,Evidence synthesis,behavior,NiMARE,meta-analysis,rag,TempPar,0.05264749341513947,0.722356883024073,0.20612979697917905,0.17579908364242475,0.13955543301735007,0.09738050407215623,0.0,0.3809993055391321,1.0,0.633503721063905,0.4350273855248231,0.1391022800846337,0.4533232896220537,0.9885017157537207,0.7834332795364941,0.5030204263782024,0.6321956446049354,0.4015518314557028,0.722356883024073,0.1667632310067255,0.3486298217394995,0.9206785895000231,0.17579908364242475,0.3566352397990775,0.4873667525148575,-4.35274600982666,4.801022529602051
route_evidence_synthesis_10,scholarly metadata + behavior + evidence retrieval + rag,Evidence synthesis,behavior,scholarly metadata,evidence retrieval,rag,ContB,0.12029044483969889,0.6313313861083912,0.36456740331003057,0.018861302064143756,0.06418562265379635,0.0,0.0,0.20353228397886852,1.0,0.6195175559380046,0.40303115959750246,0.1564369254726779,0.5142769837883081,1.0,0.6486699306439733,0.5462294310599279,0.7669928440835507,0.3073577816248265,0.6313313861083912,0.2949425021839694,0.36625013223014846,0.9206785895000231,0.018861302064143756,0.2729775026962482,0.5292311206136961,-4.005675315856934,5.440653324127197
route_evidence_synthesis_11,NiMARE + fMRI + evidence retrieval + literature search,Evidence synthesis,fMRI,NiMARE,evidence retrieval,literature search,DefaultB,0.15155266511941126,0.5251151416476707,0.08115805300867132,0.005729430928251331,0.0,0.0,0.040030198488925875,0.240477422824872,0.9544779314478097,0.6599690295896263,0.3874783360426775,0.09695017778535586,0.4082980499743507,1.0,0.753091151105945,0.4957240623856622,0.6351992763893952,0.321518416147904,0.5251151416476707,0.06565852846256963,0.3743936271007107,0.8787673956342692,0.005729430928251331,0.28555416377269494,0.48029744670194197,-3.863967180252075,5.387770652770996
route_evidence_synthesis_12,NeuroSynth + behavior + meta-analysis + metadata,Evidence synthesis,behavior,NeuroSynth,meta-analysis,metadata,ContB,0.10745516980485417,0.5722709794478343,0.19861452422904866,0.012869720506261423,0.0,0.0,0.0,0.3237263557993076,0.9591065103096698,0.7188469786251639,0.4667132102919216,0.09969868033078419,0.3194602229901295,0.9161462179755114,0.7481928756081004,0.640858291052425,0.7134191723362762,0.3995642754677314,0.5722709794478343,0.16068322130373658,0.3629066718017685,0.8830288290921962,0.012869720506261423,0.3548700068929926,0.6209151910217063,-4.204334735870361,4.682940483093262
route_evidence_synthesis_13,NiMARE + fMRI + claim grounding + rag,Evidence synthesis,fMRI,NiMARE,claim grounding,rag,SalVentAttnB,0.006907429455449733,0.6633554200354285,0.27228183002977924,0.08477899443188375,0.028654567793039046,0.036172863117853234,0.021002510388761206,0.19591727225491007,1.0,0.6667068798207098,0.450681141777803,0.19602356880756727,0.5165611048451139,0.9942821541923238,0.7348390367776901,0.48045140877808834,0.6583452099853884,0.20307845594821847,0.6633554200354285,0.22028158172967352,0.33671499378095404,0.9206785895000231,0.08477899443188375,0.180362603683228,0.46550006830400953,-4.763632774353027,5.082535266876221
route_evidence_synthesis_14,scholarly metadata + fMRI + meta-analysis + literature search,Evidence synthesis,fMRI,scholarly metadata,meta-analysis,literature search,SalVentAttnA,0.0,0.5363668545918573,0.23732299309982888,0.11731679168385091,0.08978692114801984,0.11515605952463666,0.023309913755156803,0.3072776985990782,0.9610982143600028,0.6963918853161447,0.4599624689469596,0.06989302674420964,0.4437613444751297,0.9959664183489505,0.7124227514142757,0.5760904266301347,0.6669221259027586,0.30184972610491323,0.5363668545918573,0.1919991660667666,0.3349156776787727,0.8848625483679582,0.11731679168385091,0.2680855646018565,0.5581628611052247,-3.856588840484619,4.874195575714111
route_evidence_synthesis_15,NiMARE + literature + claim grounding + metadata,Evidence synthesis,literature,NiMARE,claim grounding,metadata,DefaultB,0.009816567696231168,0.7009201437451391,0.0740321500275711,0.05495161858653639,0.09470176030690249,0.0,0.16887923788822629,0.08175376729569978,1.0,0.7512271887781347,0.5095629037845552,0.08559693781132602,0.4732165831711094,0.941678757137241,0.7526061028445455,0.4772087807121248,0.6821981943186399,0.4147562031785057,0.7009201437451391,0.07661566528588167,0.337472795118466,0.9206785895000231,0.05495161858653639,0.36836260325969583,0.4623583487489989,-4.749098777770996,5.29033899307251
route_evidence_synthesis_16,scholarly metadata + fMRI + evidence retrieval + literature search,Evidence synthesis,fMRI,scholarly metadata,evidence retrieval,literature search,SalVentAttnB,0.0,0.6756842123104131,0.27215031589044303,0.0014866516646154238,0.046947005635845473,0.0,0.0,0.25498841179218446,0.9538700901285733,0.7126932552957393,0.40419719605413984,0.16381114024983995,0.44715563536479985,1.0,0.6648132472310874,0.5171565434395805,0.6250897563029572,0.3875686234969401,0.6756842123104131,0.22017518409517242,0.3349156776787727,0.8782077691458348,0.0014866516646154238,0.3442161587916389,0.5010629626568166,-3.6518239974975586,5.322549343109131
route_evidence_synthesis_17,NeuroSynth + behavior + meta-analysis + metadata,Evidence synthesis,behavior,NeuroSynth,meta-analysis,metadata,ContB,0.13388428867869032,0.6162357441589905,0.2362869161233817,0.12526572790253873,0.04819704881853308,0.0951259724578875,0.061356358304084355,0.19561052635937826,0.9553040152781093,0.7388733237322194,0.4700252087599531,0.0849356535800728,0.5271118505388385,0.974806382382923,0.6818145918183939,0.5200238498198928,0.5724912870721257,0.4061767043665312,0.6162357441589905,0.19116095855530496,0.3697911922247225,0.8795279533299581,0.12526572790253873,0.3607427858999487,0.5038410402969227,-4.198357582092285,4.86814022064209
route_scientific_review_00,scholarly metadata + runtime + artifact review + review,Scientific review,runtime,scholarly metadata,artifact review,review,Risk Taking,0.04725438912787937,0.14554211911124507,0.10100207577366913,0.0,0.09431659186474473,0.0,0.019967804718172704,0.27383699457734656,0.8488691636222122,1.0,0.5843023794246618,0.13872857137719075,0.7092502379482073,0.7374707250250127,1.0,0.7215942202088591,0.7154245765002782,0.3185418243108401,0.14554211911124507,0.08171274964242319,0.34722497215726394,0.7815356642337626,0.0,0.2829105261138978,0.6991386697133183,-0.8159980773925781,3.3271048069000244
route_scientific_review_01,benchmark cases + benchmark + protocol critique + metadata,Scientific review,benchmark,benchmark cases,protocol critique,metadata,Risk Taking,0.030301620748540307,0.06912246800695812,0.023760430695883225,0.21859838439442175,0.11640755146205803,0.0,0.022628580007026992,0.2264619657871845,0.730178092872892,0.8511377688388171,0.44582666487681727,0.11766651527086262,0.6968753058226245,0.7338046526093552,1.0,0.6890734777428453,0.6633370164302254,0.23042517316057604,0.06912246800695812,0.09417609525591927,0.3428089460048102,0.6722593366300311,0.21859838439442175,0.20465038495268684,0.6676299519478165,-1.5678050518035889,2.796443462371826
route_scientific_review_02,benchmark cases + literature + protocol critique + rubric,Scientific review,literature,benchmark cases,protocol critique,rubric,delay discounting,0.0,0.13268683032362497,0.005446624626677873,0.06859528154823066,0.231029137975058,0.0,0.0,0.26789070201178466,0.8887808304529666,1.0,0.4772183601699771,0.16487617014073522,0.6489534077471197,0.6762330304743598,0.9604489609933028,0.6429344670631529,0.8464159428241896,0.29054906866974245,0.13268683032362497,0.1869073082593238,0.3349156776787727,0.8182814813560965,0.06859528154823066,0.2580489706715809,0.6229267577632067,-1.04570472240448,3.1505308151245117
route_scientific_review_03,scholarly metadata + runtime + method audit + metadata,Scientific review,runtime,scholarly metadata,method audit,metadata,response inhibition,0.005296822270912052,0.2082389537470303,0.00874852833740243,0.0,0.15042182903007478,0.0,0.0,0.24362332111899693,0.8182831953574599,0.9705231841998291,0.6405207254365793,0.0,0.7574517862569838,0.8991862022815817,1.0,0.6487666382938378,0.8472141017154967,0.3688755451369212,0.2082389537470303,0.12169434303343499,0.3362954467613111,0.753375818113278,0.0,0.3276140418013104,0.6285774355563037,-0.8694157004356384,2.718933343887329
route_scientific_review_04,scholarly metadata + literature + protocol critique + metadata,Scientific review,literature,scholarly metadata,protocol critique,metadata,response inhibition,0.03635978299458691,0.1603471352679183,0.1428774525238072,0.07259387567509971,0.10318514011195386,0.0,0.0,0.24079991035626075,0.84076935616984,0.9237885567546582,0.6520537946550705,0.09121953413572802,0.6100594504106193,0.821599748520358,0.9513616166732748,0.6830382867584032,0.7988938965203527,0.26629005475818224,0.1603471352679183,0.11559078779516202,0.3443870365157945,0.7740783449332909,0.07259387567509971,0.2365035098719759,0.661782572245818,-1.6006253957748413,3.3843722343444824
route_scientific_review_05,scholarly metadata + runtime + artifact review + metadata,Scientific review,runtime,scholarly metadata,artifact review,metadata,emotion regulation,0.0026615086661891897,0.2821509834917043,0.0,0.10428721193437578,0.12827379571981196,0.0,0.0,0.39032953430198913,0.8258522572774671,1.0,0.5848246151692548,0.10494916892353734,0.7309380832831488,0.7912753539546443,1.0,0.6783280299573029,0.8093996907842621,0.26145868860069565,0.2821509834917043,0.10377613009483162,0.3356089739954497,0.7603444913656286,0.10428721193437578,0.2322125683467286,0.6572188956229978,-0.9113666415214539,3.4584741592407227
route_scientific_review_06,scholarly metadata + runtime + protocol critique + review,Scientific review,runtime,scholarly metadata,protocol critique,review,delay discounting,0.0,0.1714986735650294,0.05951011385552099,0.07552834373913248,0.03786522718826478,0.0,0.027535796610080276,0.3146855050651943,0.8506000116390917,1.0,0.5450331298197281,0.3075725051612601,0.7651073857915247,0.7822869580684595,0.9675628131362549,0.4664078886845345,0.7899164451778365,0.26158418913357173,0.1714986735650294,0.048144901948005143,0.3349156776787727,0.7831292189445822,0.07552834373913248,0.23232403070135146,0.4518935735714746,-1.0926109552383423,3.041959762573242
route_scientific_review_07,jobstore + benchmark + method audit + metadata,Scientific review,benchmark,jobstore,method audit,metadata,response inhibition,0.12388261361578921,0.13366911363681788,0.14706369710285444,0.0,0.109036974798112,0.0,0.04435791166006083,0.25592964370419025,0.77575442460821,1.0,0.5951508680546033,0.1387899327484064,0.7655794985382823,0.821562883681314,0.998582241521116,0.5617522642700444,0.7099774523103219,0.3377338302090571,0.13366911363681788,0.11897754546929305,0.3671858561723557,0.7142204894466888,0.0,0.29995576184579104,0.5442708931849917,-1.1533836126327515,2.624647617340088
route_scientific_review_08,jobstore + runtime + protocol critique + review,Scientific review,runtime,jobstore,protocol critique,review,Risk Taking,0.002051211366117244,0.15161162365392986,0.07811068409324223,0.05456337975447317,0.24068059541173392,0.01485639599289706,0.0,0.16536599366716692,0.8028299114699368,1.0,0.5992949417036919,0.08580701956600742,0.703361195103341,0.7301715894404605,0.9279906405236616,0.7346096055666401,0.8242212951693528,0.41096309144693743,0.15161162365392986,0.1947155351612624,0.33544999766913036,0.7391483105005698,0.05456337975447317,0.36499377959608925,0.7117490246053121,-0.6799528002738953,2.87963604927063
route_scientific_review_09,jobstore + runtime + artifact review + rubric,Scientific review,runtime,jobstore,artifact review,rubric,delay discounting,0.057393064199516064,0.1340688427081654,0.009799823186751558,0.038323474576576,0.10654875426664837,0.02231887637896856,0.0,0.3152265329860246,0.9145297602334411,1.0,0.5517479738478689,0.08356199883537371,0.735816633542671,0.8097756843977224,1.0,0.6792498851725207,0.7789196431513982,0.15824927734637245,0.1340688427081654,0.08620012623911272,0.34986599533800555,0.8419879697075189,0.038323474576576,0.14054790578306736,0.6581120632936717,-0.627000629901886,3.4508450031280518
route_scientific_review_10,scholarly metadata + literature + artifact review + review,Scientific review,literature,scholarly metadata,artifact review,review,emotion regulation,0.10336388868247477,0.15364639788331313,0.15621029296205552,0.18599610048620752,0.16463926070971574,0.0,0.0,0.2584352280806531,0.7859185351306978,1.0,0.6165592524767427,0.0687444310966783,0.8282160240791681,0.7311029433146488,0.9868077315771618,0.6345118750621174,0.7539620565606322,0.2771607803668962,0.15364639788331313,0.13319653669131643,0.3618409340986871,0.7235783683860552,0.18599610048620752,0.24615826308328417,0.6147662714369199,-1.1074827909469604,3.5569703578948975
route_scientific_review_11,benchmark cases + literature + artifact review + review,Scientific review,literature,benchmark cases,artifact review,review,emotion regulation,0.039475145422146064,0.18494981683032152,0.08560004000548525,0.008074873557865361,0.09418227908658318,0.0,0.06186981241448734,0.248021212331259,0.9582732854493551,1.0,0.6043098371171267,0.11499271458387372,0.7135637017368223,0.792462736367695,1.0,0.6038129329508993,0.8319982440250621,0.42037066951099433,0.18494981683032152,0.07619539433031228,0.3451985571858486,0.8822616968030653,0.008074873557865361,0.3733490493171628,0.5850226607646629,-1.0279717445373535,3.7962324619293213
route_scientific_review_12,benchmark cases + literature + artifact review + rag,Scientific review,literature,benchmark cases,artifact review,rag,response inhibition,0.0,0.22727761776417438,0.10396275218967012,0.1194757940417028,0.21991422754248474,0.16309730082859356,0.0,0.3185463032112441,0.89054995330347,1.0,0.5811986172386071,0.09860003972943866,0.803433403914563,0.7900821445517638,1.0,0.731212573402692,0.8584401370341819,0.28008156187769156,0.22727761776417438,0.17791511788583061,0.3349156776787727,0.8199102748867502,0.1194757940417028,0.24875233322044937,0.7084577059090666,-1.2149196863174438,3.6555309295654297
route_scientific_review_13,benchmark cases + runtime + method audit + rubric,Scientific review,runtime,benchmark cases,method audit,rubric,emotion regulation,0.03329966798001559,0.14434348989766826,0.04446734404244802,0.07782173976704192,0.03195144598883341,0.007179757588229235,0.01688939214757859,0.11688557427358165,0.8513725608016132,1.0,0.5610037056221718,0.038123400292311115,0.7826426450840915,0.7049070622499267,0.9203263637623647,0.5799187269026252,0.7992207402370249,0.3140500176284004,0.14434348989766826,0.035974992822388176,0.3435899072427766,0.7838404884178519,0.07782173976704192,0.2789211617832318,0.5618720271223769,-0.7193603515625,2.8525009155273438
route_scientific_review_14,scholarly metadata + benchmark + protocol critique + rag,Scientific review,benchmark,scholarly metadata,protocol critique,rag,response inhibition,0.0,0.09177482942378182,0.08852547376055761,0.0,0.1073287551267006,0.04202538595364793,0.0,0.2799905207150946,0.7890659340894867,0.9055121383132456,0.5086589417631274,0.17527381241829312,0.7670088018397838,0.7203624803662267,1.0,0.6289344561313974,0.8983236076446398,0.28141831499025,0.09177482942378182,0.08683116292336014,0.3349156776787727,0.7264761112200268,0.0,0.24993956044618804,0.6093624182151898,-1.5905143022537231,3.0673716068267822
route_scientific_review_15,jobstore + runtime + artifact review + rubric,Scientific review,runtime,jobstore,artifact review,rubric,delay discounting,0.0,0.08920875484772076,0.005713891295587456,0.11680800609419739,0.09654466202471079,0.0,0.0,0.3434625041403444,0.8224656128972706,0.9529781913488176,0.6309973003278061,0.19238344485301773,0.722025820906702,0.6368981929909787,0.961018785633823,0.6898387046992386,0.80115202809831,0.35101491257794437,0.08920875484772076,0.0781066105514058,0.3349156776787727,0.7572264803945311,0.11680800609419739,0.3117512552899342,0.6683713655308781,-0.6156759858131409,3.5687272548675537
route_scientific_review_16,benchmark cases + runtime + protocol critique + rag,Scientific review,runtime,benchmark cases,protocol critique,rag,delay discounting,0.0859976921876181,0.14511739742159135,0.16699197698227158,0.05791060940456312,0.00838257724996809,0.0,0.0,0.18338711339765404,0.9280299867718916,1.0,0.5677480211516461,0.032777319464325216,0.6923059010443872,0.7054115982844917,1.0,0.6705363284560326,0.8318133751090796,0.2240205972829953,0.14511739742159135,0.13509993238181497,0.3573172140681934,0.8544173392348703,0.05791060940456312,0.19896220904365886,0.6496696668877335,-1.361855387687683,3.220381498336792
route_scientific_review_17,jobstore + runtime + protocol critique + rubric,Scientific review,runtime,jobstore,protocol critique,rubric,response inhibition,0.0,0.17406656222542488,0.10627511792583297,0.04789422562300797,0.07474042166182962,0.10182098889228472,0.0,0.19033297676410688,0.8351577514173377,0.9545560996066189,0.5221314218329695,0.13454416575766973,0.8125945694184383,0.6343328960264064,0.9988141171898021,0.6526935039927505,0.7945444130077873,0.23783778791368781,0.17406656222542488,0.0859787488303927,0.3349156776787727,0.7689118605849254,0.04789422562300797,0.2112338430094728,0.6323820997068647,-0.647722065448761,3.073521852493286
route_memory_reuse_00,jobstore + runtime + route reuse + memory,Memory & reuse,runtime,jobstore,route reuse,memory,go/no-go task,0.04172446439893522,0.1999926117144766,0.1069872127469219,0.08889385451106008,0.26495098454646016,0.0,0.01131395754250901,0.19665554502624827,0.5348034126065991,0.5460521296551789,0.9317495372611904,0.26252215769555765,0.4036229293358637,0.48100978713102804,0.6154768833725677,1.0,0.5355474031916213,0.3098287336337842,0.1999926117144766,0.21435077746592685,0.34578448222206964,0.49238205157844256,0.08889385451106008,0.27517206014366913,0.9688806397464752,0.8193057179450989,2.236753225326538
route_memory_reuse_01,benchmark cases + memory + case memory + memory,Memory & reuse,memory,benchmark cases,case memory,memory,exp5,0.11934038745559652,0.20453780516355663,0.06074916761121348,0.24264733355768178,0.13016427340756526,0.0,0.05506765909352475,0.1304730437321983,0.5933681816712251,0.6251267191284912,1.0,0.19196818326345327,0.44690199415842247,0.5928159634913664,0.605267948036647,0.9218149263666298,0.6765283829665152,0.2069907464543614,0.20453780516355663,0.10530556529525395,0.3660026518092137,0.546301380555257,0.24264733355768178,0.18383727507935602,0.8931286355859501,0.7198038101196289,1.837708830833435
route_memory_reuse_02,benchmark cases + runtime + case memory + memory,Memory & reuse,runtime,benchmark cases,case memory,memory,balloon analogue risk task,0.12354529791503246,0.2658577642231833,0.1265045544517865,0.1201881018023277,0.1285993384994982,0.0,0.014320903828196644,0.1739340087276969,0.6063445670238877,0.5463542052874296,1.0,0.38988514845809313,0.42467949945990363,0.5760233032734297,0.5847796466473765,1.0,0.6782747979313901,0.20502667801392865,0.2658577642231833,0.10403950087657683,0.36709798881506966,0.5582484607185552,0.1201881018023277,0.18209290246201232,0.9688806397464752,0.8139094114303589,1.9397845268249512
route_memory_reuse_03,scholarly metadata + runtime + route reuse + review,Memory & reuse,runtime,scholarly metadata,route reuse,review,columbia card task,0.0,0.2439096119471529,0.05359033106989231,0.13476732214747736,0.2084262839906918,0.07117130320610465,0.0,0.26649961410080486,0.5400470724344261,0.6396139065841056,0.9854337259830044,0.2626241636764829,0.4546637194841598,0.6108589229153613,0.46872518739568325,1.0,0.5528575883471954,0.2784430942460812,0.2439096119471529,0.16862113607245224,0.3349156776787727,0.4972097769125442,0.13476732214747736,0.2472971405132363,0.9688806397464752,0.35671335458755493,2.561131000518799
route_memory_reuse_04,jobstore + runtime + route reuse + metadata,Memory & reuse,runtime,jobstore,route reuse,metadata,Two-Step Task (Daw),0.15655034644071092,0.1162150960187198,0.10740444276480748,0.0651734774876797,0.08301544371802681,0.0,0.0430777913058683,0.18802255925129674,0.6611701995726009,0.576474890161063,1.0,0.2249880809887246,0.4723319400481679,0.6734292669968742,0.6235456383316488,1.0,0.6098030470717093,0.15089377526329723,0.1162150960187198,0.08689239577403454,0.37569547296580175,0.608725246761951,0.0651734774876797,0.13401517191473852,0.9688806397464752,0.4242384731769562,2.248389482498169
route_memory_reuse_05,scholarly metadata + memory + cache lookup + rag,Memory & reuse,memory,scholarly metadata,cache lookup,rag,columbia card task,0.0,0.19366567470757376,0.07228982190726857,0.227152288411508,0.046194924761948614,0.023488538198299963,0.04632617945169484,0.1271679171497442,0.5581024867402485,0.6281196477251773,1.0,0.1901666307690075,0.3473505530876715,0.6132105226935651,0.699043311813366,0.9782229465618961,0.5061038596192647,0.2943711904938787,0.19366567470757376,0.05848394772044803,0.3349156776787727,0.5138330102884674,0.227152288411508,0.26144355943077197,0.9477812742795719,0.12259816378355026,1.7180660963058472
route_memory_reuse_06,jobstore + runtime + route reuse + memory,Memory & reuse,runtime,jobstore,route reuse,memory,recent probes task,0.02558297449500313,0.17062567533916626,0.1957739261655591,0.19323933306990612,0.06103977477937028,0.0,0.11551012382246897,0.1761259254918857,0.5115692287635569,0.6002902729257564,0.9929561581812403,0.24367257270591136,0.4188284125961447,0.5298449953419466,0.5703659958891835,1.0,0.5971719086160217,0.18117312058120788,0.17062567533916626,0.15838511924376697,0.34157978597657596,0.47099083596964625,0.19323933306990612,0.16090754478542085,0.9688806397464752,0.7489480376243591,2.266270160675049
route_memory_reuse_07,scholarly metadata + runtime + case memory + metadata,Memory & reuse,runtime,scholarly metadata,case memory,metadata,Fixed-Set Intertemporal Choice,0.07427172371586044,0.192869481790595,0.13485221809254874,0.12639768864694353,0.2707092656783755,0.032923358808145654,0.11660419521083211,0.28740010801165206,0.5973349084048363,0.5730568732783132,1.0,0.2835808871053028,0.4438530172141466,0.4539981504492978,0.48089570024787404,1.0,0.7001047472550316,0.2522233063359862,0.192869481790595,0.2190093449349486,0.3542627168748478,0.5499534609292902,0.12639768864694353,0.22401023303008807,0.9688806397464752,0.21817505359649658,2.223137140274048
route_memory_reuse_08,benchmark cases + memory + route reuse + rag,Memory & reuse,memory,benchmark cases,route reuse,rag,route learning,0.07524739891529757,0.22708493935344157,0.047838381687968216,0.06156387181607258,0.06525157169047155,0.0,0.0,0.22842821354541307,0.6039920995440063,0.659413384489722,1.0,0.20874074828997452,0.47250306927364294,0.5246223676062576,0.6395890098912602,1.0,0.5857427401522058,0.20014294017810638,0.22708493935344157,0.0527898590249383,0.35451687047976965,0.5560825942773333,0.06156387181607258,0.17775544742443908,0.9688806397464752,0.22228212654590607,2.4057562351226807
route_memory_reuse_09,benchmark cases + literature + route reuse + memory,Memory & reuse,literature,benchmark cases,route reuse,memory,Two-Armed Bandit,0.10816892743985812,0.3113483085457204,0.07609730865177056,0.07720459860064918,0.053875893437858424,0.0,0.0,0.05952335540936471,0.6187520884987268,0.6384158583110245,0.9522830620827087,0.2257801985980964,0.3871785521698091,0.5995652381344081,0.5013661405552668,0.9796380161215162,0.776819690906173,0.20335321571077108,0.3113483085457204,0.0615642825426502,0.3630925985077886,0.5696718000892013,0.07720459860064918,0.18060662950039302,0.9491523077797824,0.7571319937705994,2.4241726398468018
route_memory_reuse_10,scholarly metadata + runtime + cache lookup + memory,Memory & reuse,runtime,scholarly metadata,cache lookup,memory,Fixed-Set Intertemporal Choice,0.04787636633072432,0.2264207889536398,0.03352829341303566,0.12220490454866106,0.28091915188527417,0.06952981106759475,0.0,0.13660682671144325,0.49511084405595,0.6696250884054635,1.0,0.29570413644359944,0.3929072301375033,0.47416671262597165,0.6049990025778735,1.0,0.5944735282852036,0.20924143254877434,0.2264207889536398,0.22726935215867575,0.347386990981124,0.45583795355159795,0.12220490454866106,0.18583620501097545,0.9688806397464752,0.5166676640510559,1.9811242818832397
route_memory_reuse_11,jobstore + runtime + cache lookup + rag,Memory & reuse,runtime,jobstore,cache lookup,rag,balloon analogue risk task,0.0,0.06267695950163504,0.08317280344132537,0.11068306921431675,0.18309455298630362,0.0,0.0,0.24651647075718136,0.5965956459163165,0.6080093373994401,0.9368509647138257,0.2096725912323781,0.46064686315211656,0.4846478406499374,0.5181455665939182,0.9786051848898025,0.7280631002146488,0.2124118655869605,0.06267695950163504,0.14812724643983538,0.3349156776787727,0.5492728377840895,0.11068306921431675,0.188652001275038,0.9481516175952496,0.3848649561405182,1.5543746948242188
route_memory_reuse_12,benchmark cases + runtime + route reuse + review,Memory & reuse,runtime,benchmark cases,route reuse,review,Go/No-Go (withhold),0.029845751544217647,0.10950456999523837,0.0625454044864568,0.19328694291574597,0.221290767712599,0.047652871645576494,0.045831359089922176,0.19937954640199984,0.5866876108733681,0.607746932256825,1.0,0.2797613038780103,0.4819781937648506,0.5600193714023093,0.5499542952851012,0.9829962976487581,0.5888055500475032,0.2653027612615148,0.10950456999523837,0.17902876709978677,0.3426901966487558,0.540150722056031,0.19328694291574597,0.2356266525764691,0.9524060817343453,0.14829255640506744,2.441577911376953
route_memory_reuse_13,jobstore + literature + cache lookup + metadata,Memory & reuse,literature,jobstore,cache lookup,metadata,iowa gambling task,0.20516874979048083,0.17780025423454918,0.026238999582604075,0.09883293086875469,0.28380946366945964,0.0,0.0398676720453819,0.2064969442815266,0.5757632509764432,0.8047687110021305,1.0,0.21508474694610324,0.41815108356465647,0.5747373423984712,0.6265991310381704,1.0,0.6591743621461618,0.10694481895304603,0.17780025423454918,0.22960767363772067,0.3883600794701169,0.5300928977949395,0.09883293086875469,0.09498223682437855,0.9688806397464752,0.18675833940505981,1.5755162239074707
route_memory_reuse_14,scholarly metadata + runtime + case memory + rag,Memory & reuse,runtime,scholarly metadata,case memory,rag,Balloon Analogue Risk Task (BART),0.0,0.16272089185149363,0.0527555160707836,0.09762985020151738,0.10552776199839112,0.0032926590201292835,0.008081839400871732,0.1272150896393031,0.5593973361906218,0.5442590183698188,1.0,0.08566284657538636,0.42768388328571255,0.4420657611042688,0.571941346128401,1.0,0.6090102668390819,0.20899525957355147,0.16272089185149363,0.08537412256578322,0.3349156776787727,0.515025150454052,0.09762985020151738,0.18561756833403042,0.9688806397464752,0.03490939363837242,2.1457061767578125
route_memory_reuse_15,jobstore + runtime + case memory + memory,Memory & reuse,runtime,jobstore,case memory,memory,choice task,0.10935776139057228,0.2732674401215316,0.01366820670285189,0.02842987340067489,0.27018424059335755,0.0,0.0,0.22169591529967822,0.5184134938333509,0.6502363456581002,1.0,0.28115060946120213,0.40641008883758833,0.583359941022152,0.5541826940858139,1.0,0.7234270021617843,0.25927256518721237,0.2732674401215316,0.21858458887919985,0.36340227782976153,0.4772922042802684,0.02842987340067489,0.2302709792747236,0.9688806397464752,0.8933271169662476,2.0482423305511475
route_memory_reuse_16,jobstore + literature + cache lookup + review,Memory & reuse,literature,jobstore,cache lookup,review,recent probes task,0.1042674733747969,0.18218740907177777,0.10617142455252872,0.08155910074924846,0.10957609411590963,0.0,0.04280476341844304,0.2921290234571897,0.559510053132169,0.5412418534942698,1.0,0.19263299586367488,0.5847863374690191,0.553292161781243,0.5425784127317127,1.0,0.7600676763085025,0.10674140630069973,0.18218740907177777,0.08864930623160655,0.36207630884946324,0.5151289265288083,0.08155910074924846,0.09480157740667722,0.9688806397464752,0.02794954925775528,1.4608070850372314
